filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
9.txt 400000.0 878271.5712420779 878271.5712420779 878271.5712420779 878271.5712420779 878271.5712420779 878271.5712420779 878271.5712420779 878271.5712420779 878271.5712420779 878271.5712420779 
1.txt 500000.0 1161732.2327922587 1200039.2821390107 1200039.2821390107 1200039.2821390107 1200039.2821390107 1200039.2821390107 1200039.2821390107 1200039.2821390107 1200039.2821390107 1200039.2821390107 
10.txt 500000.0 1111591.7044476843 1111591.7044476843 1111591.7044476843 1111591.7044476843 1111591.7044476843 1111591.7044476843 1111591.7044476843 1111591.7044476843 1111591.7044476843 1111591.7044476843 
2.txt 500000.0 1097439.3450793892 1097439.3450793892 1097439.3450793892 1097439.3450793892 1097439.3450793892 1097439.3450793892 1097439.3450793892 1097439.3450793892 1097439.3450793892 1097439.3450793892 
3.txt 500000.0 1045634.6055940614 1045634.6055940614 1045634.6055940614 1045634.6055940614 1045634.6055940614 1045634.6055940614 1045634.6055940614 1045634.6055940614 1045634.6055940614 1045634.6055940614 
4.txt 500000.0 1060889.0902479542 1060889.0902479542 1060889.0902479542 1060889.0902479542 1060889.0902479542 1060889.0902479542 1060889.0902479542 1060889.0902479542 1060889.0902479542 1060889.0902479542 
5.txt 500000.0 979177.9626423538 979177.9626423538 979177.9626423538 979177.9626423538 979177.9626423538 979177.9626423538 979177.9626423538 979177.9626423538 979177.9626423538 979177.9626423538 
6.txt 500000.0 1084120.5315908324 1084120.5315908324 1084120.5315908324 1084120.5315908324 1084120.5315908324 1084120.5315908324 1084120.5315908324 1084120.5315908324 1084120.5315908324 1084120.5315908324 
7.txt 500000.0 957722.8785090602 957722.8785090602 957722.8785090602 957722.8785090602 957722.8785090602 957722.8785090602 957722.8785090602 957722.8785090602 957722.8785090602 957722.8785090602 
8.txt 500000.0 1256302.666107917 1256302.666107917 1256302.666107917 1256302.666107917 1256302.666107917 1256302.666107917 1256302.666107917 1256302.666107917 1256302.666107917 1256302.666107917 
9.txt 500000.0 1050598.4755838313 1050598.4755838313 1050598.4755838313 1050598.4755838313 1050598.4755838313 1050598.4755838313 1050598.4755838313 1050598.4755838313 1050598.4755838313 1050598.4755838313 
