filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
7.txt 300000.0 532578.2205097284 532578.2205097284 532578.2205097284 532578.2205097284 532578.2205097284 532578.2205097284 532578.2205097284 532578.2205097284 532578.2205097284 532578.2205097284 
8.txt 300000.0 573404.8115930622 573404.8115930622 573404.8115930622 573404.8115930622 573404.8115930622 573404.8115930622 573404.8115930622 573404.8115930622 573404.8115930622 573404.8115930622 
9.txt 300000.0 620802.8261169189 620802.8261169189 620802.8261169189 620802.8261169189 620802.8261169189 620802.8261169189 620802.8261169189 620802.8261169189 620802.8261169189 620802.8261169189 
1.txt 400000.0 829982.5825539824 807328.3928861165 807328.3928861165 807328.3928861165 807328.3928861165 807328.3928861165 807328.3928861165 807328.3928861165 807328.3928861165 807328.3928861165 
10.txt 400000.0 902156.1551166711 902156.1551166711 902156.1551166711 902156.1551166711 902156.1551166711 902156.1551166711 902156.1551166711 902156.1551166711 902156.1551166711 902156.1551166711 
2.txt 400000.0 839462.9313021115 839462.9313021115 839462.9313021115 839462.9313021115 839462.9313021115 839462.9313021115 839462.9313021115 839462.9313021115 839462.9313021115 839462.9313021115 
3.txt 400000.0 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 
4.txt 400000.0 833164.3612526668 833164.3612526668 833164.3612526668 833164.3612526668 833164.3612526668 833164.3612526668 833164.3612526668 833164.3612526668 833164.3612526668 833164.3612526668 
5.txt 400000.0 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 
6.txt 400000.0 835967.3168233596 835967.3168233596 835967.3168233596 835967.3168233596 835967.3168233596 835967.3168233596 835967.3168233596 835967.3168233596 835967.3168233596 835967.3168233596 
7.txt 400000.0 816291.5918449651 816291.5918449651 816291.5918449651 816291.5918449651 816291.5918449651 816291.5918449651 816291.5918449651 816291.5918449651 816291.5918449651 816291.5918449651 
8.txt 400000.0 827490.8698689594 827490.8698689594 827490.8698689594 827490.8698689594 827490.8698689594 827490.8698689594 827490.8698689594 827490.8698689594 827490.8698689594 827490.8698689594 
9.txt 400000.0 771218.3442791416 771218.3442791416 771218.3442791416 771218.3442791416 771218.3442791416 771218.3442791416 771218.3442791416 771218.3442791416 771218.3442791416 771218.3442791416 
1.txt 500000.0 829982.5825539824 942150.8471304569 942150.8471304569 942150.8471304569 942150.8471304569 942150.8471304569 942150.8471304569 942150.8471304569 942150.8471304569 942150.8471304569 
10.txt 500000.0 945482.6382277202 945482.6382277202 945482.6382277202 945482.6382277202 945482.6382277202 945482.6382277202 945482.6382277202 945482.6382277202 945482.6382277202 945482.6382277202 
2.txt 500000.0 943274.4241403088 943274.4241403088 943274.4241403088 943274.4241403088 943274.4241403088 943274.4241403088 943274.4241403088 943274.4241403088 943274.4241403088 943274.4241403088 
3.txt 500000.0 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 733176.1274447722 
4.txt 500000.0 1146971.1677044549 1146971.1677044549 1146971.1677044549 1146971.1677044549 1146971.1677044549 1146971.1677044549 1146971.1677044549 1146971.1677044549 1146971.1677044549 1146971.1677044549 
5.txt 500000.0 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 733539.6831314071 
6.txt 500000.0 1002200.8436317029 1002200.8436317029 1002200.8436317029 1002200.8436317029 1002200.8436317029 1002200.8436317029 1002200.8436317029 1002200.8436317029 1002200.8436317029 1002200.8436317029 
7.txt 500000.0 1161689.756362381 1161689.756362381 1161689.756362381 1161689.756362381 1161689.756362381 1161689.756362381 1161689.756362381 1161689.756362381 1161689.756362381 1161689.756362381 
8.txt 500000.0 1033037.102149126 1033037.102149126 1033037.102149126 1033037.102149126 1033037.102149126 1033037.102149126 1033037.102149126 1033037.102149126 1033037.102149126 1033037.102149126 
9.txt 500000.0 1097362.6600869703 1097362.6600869703 1097362.6600869703 1097362.6600869703 1097362.6600869703 1097362.6600869703 1097362.6600869703 1097362.6600869703 1097362.6600869703 1097362.6600869703 
